scn	PV6.EHN.AV	55.4528	-161.9205	0.75	55.4662	0


SUBNET	Shishaldin	54.7554	-163.9711	1
scn	SSLS.EHZ.AV	54.7111	-164.0008	0.82	25.0188	0
scn	SSLS.EHN.AV	54.7111	-164.0008	0.82	25.0188	0
scn	SSLS.EHE.AV	54.7111	-164.0008	0.82	25.0188	0
scn	SSLN.EHZ.AV	54.8109	-163.9979	0.64	6.1660	1
scn	SSLW.EHZ.AV	54.7709	-164.1234	0.64	12.3030	1
scn	SSBA.BHE.AV	54.7718	-164.1265	0.77	0.2284	0
scn	SSBA.BHN.AV	54.7718	-164.1265	0.77	0.2304	0
scn	SSBA.BHZ.AV	54.7718	-164.1265	0.77	0.2476	1
scn	ISNN.EHZ.AV	54.8314	-163.7804	0.47	0.6950	1
scn	ISLZ.EHZ.AV	54.7251	-163.7130	0.63	2.7810	0
scn	BRPK.EHZ.AV	54.6446	-163.7428	0.39	5.5491	0
scn	WTUG.EHZ.AV	54.8466	-164.3873	0.64	12.2969	0


SUBNET	Westdahl	54.5171	-164.6476	1
scn	WESP.EHN.AV	54.4926	-164.7233	0.94	25.6259	0
scn	WESP.EHE.AV	54.4926	-164.7233	0.94	25.6259	0
scn	WESP.EHZ.AV	54.4926	-164.7233	0.94	25.6259	1
scn	WESE.EHZ.AV	54.4723	-164.5860	0.95	12.2969	1
scn	WESN.EHZ.AV	54.5761	-164.5804	0.55	12.2969	1
scn	WECS.EHZ.AV	54.5300	-164.7796	0.64	12.2969	1
scn	WEBT.EHZ.AV	54.5902	-164.7550	0.47	12.2969	1
scn	WTUG.EHZ.AV	54.8466	-164.3873	0.64	12.2969	0


SUBNET	Akutan	54.1331	-165.9856	1
scn	AKV.EHZ.AV	54.1253	-165.9647	0.86	25.0589	1
scn	AKLV.BHE.AV	54.1618	-165.9576	0.55	0.2284	0
scn	AKLV.BHZ.AV	54.1618	-165.9576	0.55	0.2476	1
scn	AKLV.BHN.AV	54.1618	-165.9576	0.55	0.2304	0
scn	LVA.EHZ.AV	54.1600	-166.0358	0.46	6.2520	1
scn	ZRO.EHZ.AV	54.0907	-165.9800	0.45	6.2520	1
scn	AKMO.BHE.AV	54.0903	-166.0126	0.28	0.2284	0
scn	AKMO.BHN.AV	54.0903	-166.0126	0.28	0.2304	0
scn	AKMO.BHZ.AV	54.0903	-166.0126	0.28	0.2476	1
scn	AKBB.BHN.AV	54.0975	-165.9338	0.31	0.2304	0
scn	AKBB.BHZ.AV	54.0975	-165.9338	0.31	0.2476	1
scn	AKBB.BHE.AV	54.0975	-165.9338	0.31	0.2284	0
scn	AKRB.BHE.AV	54.1292	-166.0708	0.33	0.2284	0
scn	AKRB.BHN.AV	54.1292	-166.0708	0.33	0.2304	0
scn	AKRB.BHZ.AV	54.1292	-166.0708	0.33	0.2476	0
scn	AKGG.BHN.AV	54.1979	-165.9936	0.33	0.2304	0
scn	AKGG.BHE.AV	54.1979	-165.9936	0.33	0.2284	0
scn	AKGG.BHZ.AV	54.1979	-165.9936	0.33	0.2304	0
scn	HSB.EHZ.AV	54.1859	-165.9144	0.50	6.4098	0
scn	AHB.EHZ.AV	54.1144	-165.8177	0.45	12.3210	0
scn	AKUT.BHN.AT	54.1352	-165.7719	0.02	1.5895	0
scn	AKUT.BHZ.AT	54.1352	-165.7719	0.02	1.5895	0
scn	AKUT.BHE.AT	54.1352	-165.7719	0.02	1.5895	0
scn	AKS.EHE.AV	54.1095	-165.6987	0.21	6.4470	0
scn	AKS.EHN.AV	54.1095	-165.6987	0.21	6.4470	0
scn	AKS.EHZ.AV	54.1095	-165.6987	0.21	6.4470	0
scn	AKSA.BHE.AV	54.1095	-165.6987	0.21	0.2284	0
scn	AKSA.BHN.AV	54.1095	-165.6987	0.21	0.2304	0
scn	AKSA.BHZ.AV	54.1095	-165.6987	0.21	0.2476	0


SUBNET	Makushin	53.8899	-166.9250	1
scn	MCIR.EHZ.AV	53.9505	-166.8942	0.80	22.0099	1
scn	MAPS.BHZ.AV	53.8082	-166.9407	0.33	0.2476	1
scn	MAPS.BHN.AV	53.8082	-166.9407	0.33	0.2304	0
scn	MAPS.BHE.AV	53.8082	-166.9407	0.33	0.2284	0
scn	MSW.EHN.AV	53.9148	-166.7880	0.42	11.4190	0
scn	MSW.EHZ.AV	53.9148	-166.7880	0.42	11.4190	1
scn	MSW.EHE.AV	53.9148	-166.7880	0.42	11.4190	0
scn	MSW.BHN.AV	53.9148	-166.7880	0.42	0.2304	0
scn	MSW.BHE.AV	53.9148	-166.7880	0.42	0.2284	0
scn	MSW.BHZ.AV	53.9148	-166.7880	0.42	0.2476	0
scn	MGOD.EHZ.AV	53.7938	-166.8780	0.65	20.5309	0
scn	MGOD.BHZ.AV	53.7938	-166.8780	0.65	0.2476	1
scn	MGOD.BHE.AV	53.7938	-166.8780	0.65	0.2284	0
scn	MGOD.BHN.AV	53.7938	-166.8780	0.65	0.2304	0
scn	MREP.EHZ.AV	53.8098	-166.7476	0.79	5.5491	1
scn	MNAT.EHZ.AV	53.8829	-166.6856	0.40	44.3931	1
scn	MNAT.BHE.AV	53.8829	-166.6856	0.40	0.2284	0
scn	MNAT.BHN.AV	53.8829	-166.6856	0.40	0.2304	0
scn	MNAT.BHZ.AV	53.8829	-166.6856	0.40	0.2476	0
scn	MTBL.EHZ.AV	53.9680	-166.6813	0.81	11.0070	0
scn	UNV.BHE.AK	53.8456	-166.5040	0.07	0.5860	0
scn	UNV.BHN.AK	53.8456	-166.5040	0.07	0.5843	0
scn	UNV.BHZ.AK	53.8456	-166.5040	0.07	0.5908	0


SUBNET	Okmok	53.3970	-168.1660	1
scn	OKCF.EHZ.AV	53.3948	-168.1382	0.69	44.0800	0
scn	OKCE.BHZ.AV	53.4260	-168.1663	0.52	0.2476	0
scn	OKCE.BHN.AV	53.4260	-168.1663	0.52	0.2304	0
scn	OKCE.BHE.AV	53.4260	-168.1663	0.52	0.2284	0
scn	OKSO.BHN.AV	53.3565	-168.1619	0.46	0.2304	0
scn	OKSO.BHE.AV	53.3565	-168.1619	0.46	0.2284	0
scn	OKSO.BHZ.AV	53.3565	-168.1619	0.46	0.2476	0
scn	OKWR.EHZ.AV	53.4337	-168.2076	1.02	22.0931	0
scn	OKNC.BHN.AV	53.4559	-168.1257	0.40	0.2304	0
scn	OKNC.BHZ.AV	53.4559	-168.1257	0.40	0.2476	0
scn	OKNC.BHE.AV	53.4559	-168.1257	0.40	0.2284	0
scn	OKTU.EHZ.AV	53.3829	-168.0431	0.65	5.5491	1
scn	OKWE.EHZ.AV	53.4711	-168.2418	0.45	0.3470	1
scn	OKER.EHZ.AV	53.4536	-168.0513	0.96	11.0720	1
scn	OKAK.EHZ.AV	53.4113	-168.3600	0.17	11.2801	1
scn	OKRE.EHZ.AV	53.5192	-168.1661	0.42	11.0720	1
scn	OKFG.BHE.AV	53.4107	-167.9115	0.20	0.2284	0
scn	OKFG.BHZ.AV	53.4107	-167.9115	0.20	0.2476	0
scn	OKFG.BHN.AV	53.4107	-167.9115	0.20	0.2304	0
scn	OKSP.EHZ.AV	53.2516	-168.2925	0.61	0.7050	0
scn	OKID.EHZ.AV	53.4764	-167.8182	0.44	0.3470	0


SUBNET	Korovin	52.3817	-174.1653	1
scn	KOKV.EHZ.AV	52.3603	-174.1673	0.78	0.3930	0
scn	KOKV.EHN.AV	52.3603	-174.1673	0.78	0.3930	0
scn	KOKV.EHE.AV	52.3603	-174.1673	0.78	0.3630	0
scn	KONE.EHZ.AV	52.3925	-174.1213	0.25	2.8760	1
scn	KONW.EHZ.AV	52.3954	-174.2125	0.33	0.3930	0
scn	KOWE.EHZ.AV	52.3646	-174.2527	0.53	0.3630	1
scn	KOKL.EHZ.AV	52.3221	-174.2022	0.76	0.3680	1
scn	KOSE.EHZ.AV	52.3447	-174.0505	0.62	1.4360	1
scn	KOFP.EHZ.AV	52.2740	-174.0992	0.66	0.3550	1
scn	ATKA.BHZ.AK	52.2016	-174.1975	0.06	2.0409	1
scn	ATKA.BHE.AK	52.2016	-174.1975	0.06	2.0409	0
scn	ATKA.BHN.AK	52.2016	-174.1975	0.06	2.0409	0


SUBNET	GreatSitkin	52.0765	-176.1109	1
scn	GSTD.EHE.AV	52.0548	-176.1468	0.87	0.3930	0
scn	GSTD.EHN.AV	52.0548	-176.1468	0.87	0.3930	0
scn	GSTD.EHZ.AV	52.0548	-176.1468	0.87	0.3930	1
scn	GSTR.EHZ.AV	52.0932	-176.0611	0.54	0.3530	1
scn	GSSP.EHZ.AV	52.0917	-176.1777	0.29	0.6920	1
scn	GSMY.EHZ.AV	52.0421	-176.0583	0.42	0.3530	1
scn	GSCK.EHZ.AV	52.0108	-176.1640	0.38	0.1740	0
scn	GSIG.SHZ.AV	51.9853	-175.9270	0.41	0.7050	0
scn	ETKA.EHZ.AV	51.8608	-176.4079	0.29	0.6160	1


SUBNET	Kanaga	51.9242	-177.1623	1
scn	KINC.EHZ.AV	51.9303	-177.1296	0.20	1.2520	1
scn	KICM.EHZ.AV	51.9178	-177.1973	0.18	2.4970	1
scn	KIKV.EHZ.AV	51.8777	-177.1724	0.41	0.6500	1
scn	KIRH.EHZ.AV	51.8985	-177.0955	0.31	1.2300	1
scn	KIWB.EHZ.AV	51.8520	-177.1528	0.24	1.2520	1
scn	KIMD.EHZ.AV	51.7605	-177.2369	0.18	0.3140	1


SUBNET	Tanaga	51.8840	-178.1430	1
scn	TACS.EHZ.AV	51.8621	-178.1414	0.92	11.7750	0
scn	TANO.EHZ.AV	51.9146	-178.1228	0.27	1.4530	1
scn	TASE.EHZ.AV	51.8339	-178.0390	0.68	0.3640	1
